Pfam ID	Pfam Name	Gene Count (assembled)	
pfam08246	Cathepsin propeptide inhibitor domain (I29)	1	
pfam08264	Anticodon-binding domain of tRNA	66	
pfam08267	Cobalamin-independent synthase, N-terminal domain	4	
pfam08271	TFIIB zinc-binding	6	
pfam08275	DNA primase catalytic core, N-terminal domain	20	
pfam08279	HTH domain	9	
pfam08281	Sigma-70, region 4	23	
pfam08282	haloacid dehalogenase-like hydrolase	14	
pfam08291	Peptidase M15	6	
pfam08298	PrkA AAA domain	10	
pfam08299	Bacterial dnaA protein helix-turn-helix	18	
pfam08308	PEGA domain	5	
pfam08309	LVIVD repeat	36	
pfam08323	Starch synthase catalytic domain	2	
pfam08327	Activator of Hsp90 ATPase homolog 1-like protein	7	
pfam08328	Adenylosuccinate lyase C-terminal	3	
pfam08331	Domain of unknown function (DUF1730)	7	
pfam08334	Type II secretion system (T2SS), protein G	10	
pfam08335	GlnD PII-uridylyltransferase	21	
pfam08338	Domain of unknown function (DUF1731)	7	
pfam08340	Domain of unknown function (DUF1732)	4	
pfam08345	Flagellar M-ring protein C-terminal	3	
pfam08348	YheO-like PAS domain	1	
pfam08349	Protein of unknown function (DUF1722)	3	
pfam08352	Oligopeptide/dipeptide transporter, C-terminal region	71	
pfam08357	SEFIR domain	1	
pfam08362	YcdC-like protein, C-terminal region	4	
pfam08364	Bacterial translation initiation factor IF-2 associated region	2	
pfam08367	Peptidase M16C associated	3	
pfam08369	Proto-chlorophyllide reductase 57 kD subunit	4	
pfam08376	Nitrate and nitrite sensing	1	
pfam08378	Nuclease-related domain	3	
pfam08379	Bacterial transglutaminase-like N-terminal region	4	
pfam08385	Dynein heavy chain, N-terminal region 1	1	
pfam08388	Group II intron, maturase-specific domain	7	
pfam08393	Dynein heavy chain, N-terminal region 2	1	
pfam08401	Domain of unknown function (DUF1738)	4	
pfam08402	TOBE domain	44	
pfam08406	CbbQ/NirQ/NorQ C-terminal	4	
pfam08411	Exonuclease C-terminal	5	
pfam08421	Putative zinc binding domain	1	
pfam08423	Rad51	7	
pfam08436	1-deoxy-D-xylulose 5-phosphate reductoisomerase C-terminal	12	
pfam08438	GTPase of unknown function C-terminal	4	
pfam08439	Oligopeptidase F	8	
pfam08441	Integrin alpha	1	
pfam08442	ATP-grasp domain	24	
pfam08443	RimK-like ATP-grasp domain	5	
pfam08445	FR47-like protein	1	
pfam08448	PAS fold	5	
pfam08450	SMP-30/Gluconolaconase/LRE-like region	25	
pfam08459	UvrC Helix-hairpin-helix N-terminal	16	
pfam08461	Ribonuclease R winged-helix domain	1	
pfam08463	EcoEI R protein C-terminal	7	
pfam08471	Class II vitamin B12-dependent ribonucleotide reductase	3	
pfam08477	Ras of Complex, Roc, domain of DAPkinase	1	
pfam08478	POTRA domain, FtsQ-type	7	
pfam08479	POTRA domain, ShlB-type	2	
pfam08484	C-methyltransferase C-terminal domain	1	
pfam08489	Domain of unknown function (DUF1743)	2	
pfam08494	DEAD/H associated	8	
pfam08495	FIST N domain	3	
pfam08496	Peptidase family S49 N-terminal	3	
pfam08498	Sterol methyltransferase C-terminal	2	
pfam08501	Shikimate dehydrogenase substrate binding domain	20	
pfam08502	LeuA allosteric (dimerisation) domain	18	
pfam08511	COQ9	5	
pfam08513	LisH	1	
pfam08521	Two-component sensor kinase N-terminal	1	
pfam08529	NusA N-terminal domain	18	
pfam08530	X-Pro dipeptidyl-peptidase C-terminal non-catalytic domain	8	
pfam08534	Redoxin	21	
pfam08540	Hydroxymethylglutaryl-coenzyme A synthase C terminal	3	
pfam08541	3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal	17	
pfam08542	Replication factor C C-terminal domain	3	
pfam08543	Phosphomethylpyrimidine kinase	27	
pfam08544	GHMP kinases C terminal	13	
pfam08545	3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III	15	
pfam08546	Ketopantoate reductase PanE/ApbA C terminal	9	
pfam08547	Complex I intermediate-associated protein 30 (CIA30)	1	
pfam08570	Protein of unknown function (DUF1761)	1	
pfam08592	Domain of unknown function (DUF1772)	1	
pfam08608	Wyosine base formation	1	
pfam08617	Kinase binding protein CGI-121	1	
pfam08627	CRT-like, chloroquine-resistance transporter-like	1	
pfam08665	PglZ domain	3	
pfam08666	SAF domain	10	
pfam08668	HDOD domain	2	
pfam08669	Glycine cleavage T-protein C-terminal barrel domain	63	
pfam08676	MutL C terminal dimerisation domain	15	
pfam08681	Protein of unknown function (DUF1778)	3	
pfam08704	tRNA methyltransferase complex GCD14 subunit	3	
pfam08706	D5 N terminal like	3	
pfam08707	Primase C terminal 2 (PriCT-2)	3	
pfam08708	Primase C terminal 1 (PriCT-1)	1	
pfam08712	Scaffold protein Nfu/NifU N terminal	9	
pfam08713	DNA alkylation repair enzyme	13	
pfam08719	Domain of unknown function (DUF1768)	2	
pfam08722	TnsA endonuclease N terminal	1	
pfam08734	GYD domain	1	
pfam08747	Domain of unknown function (DUF1788)	1	
pfam08751	TrwC relaxase	1	
pfam08753	NikR C terminal nickel binding domain	2	
pfam08755	Hemimethylated DNA-binding protein YccV like	5	
pfam08757	CotH protein	3	
pfam08761	dUTPase	2	
pfam08765	Mor transcription activator family	1	
pfam08768	Domain of unknown function (DUF1794)	1	
pfam08770	Sulphur oxidation protein SoxZ	4	
pfam08774	VRR-NUC domain	2	
pfam08780	Nucleotidyltransferase substrate binding protein like	27	
pfam08783	DWNN domain	1	
pfam08797	HIRAN domain	1	
pfam08798	CRISPR associated protein	9	
pfam08802	Cytochrome B6-F complex Fe-S subunit	1	
pfam08805	PilS N terminal	2	
pfam08808	RES domain	21	
pfam08811	Protein of unknown function (DUF1800)	3	
pfam08818	Domain of unknown function (DU1801)	1	
pfam08822	Protein of unknown function (DUF1804)	1	
pfam08843	Nucleotidyl transferase AbiEii toxin, Type IV TA system	44	
pfam08846	Domain of unknown function (DUF1816)	1	
pfam08847	Domain of unknown function (DUF1817)	1	
pfam08848	Domain of unknown function (DUF1818)	1	
pfam08850	Domain of unknown function (DUF1820)	1	
pfam08853	Domain of unknown function (DUF1823)	1	
pfam08855	Domain of unknown function (DUF1825)	1	
pfam08861	Domain of unknown function DUF1828	11	
pfam08862	Domain of unknown function DUF1829	2	
pfam08867	FRG domain	8	
pfam08870	Domain of unknown function (DUF1832)	5	
pfam08885	GSCFA family	1	
pfam08886	Glutamate-cysteine ligase	2	
pfam08894	Protein of unknown function (DUF1838)	4	
pfam08899	Domain of unknown function (DUF1844)	2	
pfam08902	Domain of unknown function (DUF1848)	2	
pfam08915	Archaea-specific editing domain of threonyl-tRNA synthetase	2	
pfam08922	Domain of unknown function (DUF1905)	1	
pfam08936	Carboxysome Shell Carbonic Anhydrase	1	
pfam08937	MTH538 TIR-like domain (DUF1863)	21	
pfam08963	Protein of unknown function (DUF1878)	1	
pfam08972	Domain of unknown function (DUF1902)	2	
pfam08973	Domain of unknown function (DUF1893)	1	
pfam09002	Domain of unknown function (DUF1887)	1	
pfam09015	NgoMIV restriction enzyme	2	
pfam09019	EcoRII C terminal	6	
pfam09055	Nickel-containing superoxide dismutase	3	
pfam09079	CDC6, C terminal winged helix domain	2	
pfam09084	NMT1/THI5 like	28	
pfam09090	MIF4G like	1	
pfam09094	Domain of unknown function (DUF1925)	1	
pfam09106	Elongation factor SelB, winged helix	1	
pfam09107	Elongation factor SelB, winged helix	1	
pfam09130	Domain of unknown function (DUF1932)	4	
pfam09140	ATPase MipZ	7	
pfam09157	Pseudouridine synthase II TruB, C-terminal	3	
pfam09173	Initiation factor eIF2 gamma, C terminal	3	
pfam09176	Methylene-tetrahydromethanopterin dehydrogenase, N-terminal	1	
pfam09179	TilS substrate binding domain	4	
pfam09180	Prolyl-tRNA synthetase, C-terminal	6	
pfam09190	DALR domain	16	
pfam09195	Restriction endonuclease BglII	11	
pfam09210	Domain of unknown function (DUF1957)	1	
pfam09217	Restriction endonuclease EcoRII, N-terminal	3	
pfam09233	Restriction endonuclease EcoRV	6	
pfam09239	Topoisomerase VI B subunit, transducer	3	
pfam09242	Flavocytochrome c sulphide dehydrogenase, flavin-binding	1	
pfam09249	tRNA nucleotidyltransferase, second domain	3	
pfam09250	Bifunctional DNA primase/polymerase, N-terminal	5	
pfam09261	Alpha mannosidase middle domain	1	
pfam09265	Cytokinin dehydrogenase 1, FAD and cytokinin binding	1	
pfam09269	Domain of unknown function (DUF1967)	7	
pfam09285	Elongation factor P, C-terminal	17	
pfam09290	Prokaryotic acetaldehyde dehydrogenase, dimerisation	1	
pfam09296	NADH pyrophosphatase-like rudimentary NUDIX domain	5	
pfam09297	NADH pyrophosphatase zinc ribbon domain	2	
pfam09298	Fumarylacetoacetase N-terminal	1	
pfam09299	Mu transposase, C-terminal	3	
pfam09312	SurA N-terminal domain	5	
pfam09317	Domain of unknown function (DUF1974)	1	
pfam09323	Domain of unknown function (DUF1980)	1	
pfam09326	NADH-ubiquinone oxidoreductase subunit G, C-terminal	4	
pfam09327	Domain of unknown function (DUF1983)	1	
pfam09330	D-lactate dehydrogenase, membrane binding	1	
pfam09334	tRNA synthetases class I (M)	43	
pfam09335	SNARE associated Golgi protein	29	
pfam09336	Vps4 C terminal oligomerisation domain	2	
pfam09337	His(2)-Cys(2) zinc finger	12	
pfam09339	IclR helix-turn-helix domain	7	
pfam09341	Transcription factor Pcc1	1	
pfam09344	CT1975-like protein	10	
pfam09347	Domain of unknown function (DUF1989)	3	
pfam09349	OHCU decarboxylase	5	
pfam09350	Domain of unknown function (DUF1992)	1	
pfam09353	Domain of unknown function (DUF1995)	1	
pfam09356	Phage conserved hypothetical protein BR0599	1	
pfam09361	Phasin protein	6	
pfam09363	XFP C-terminal domain	1	
pfam09364	XFP N-terminal domain	1	
pfam09365	Conserved hypothetical protein (DUF2461)	5	
pfam09366	Protein of unknown function (DUF1997)	1	
pfam09367	CpeS-like protein	4	
pfam09369	Domain of unknown function (DUF1998)	8	
pfam09370	Phosphoenolpyruvate hydrolase-like	6	
pfam09371	Tex-like protein N-terminal domain	1	
pfam09374	Predicted Peptidoglycan domain	1	
pfam09375	Imelysin	3	
pfam09376	NurA domain	2	
pfam09377	SBDS protein C-terminal domain	1	
pfam09382	RQC domain	10	
pfam09383	NIL domain	1	
pfam09394	Chagasin family peptidase inhibitor I42	1	
pfam09397	Ftsk gamma domain	13	
pfam09411	Lipid A 3-O-deacylase (PagL)	2	
pfam09413	Putative prokaryotic signal transducing protein	4	
pfam09414	RNA ligase	3	
pfam09419	Mitochondrial PGP phosphatase	1	
pfam09423	PhoD-like phosphatase	4	
pfam09424	Yqey-like protein	10	
pfam09439	Signal recognition particle receptor beta subunit	2	
pfam09455	CRISPR-associated (Cas) DxTHG family	3	
pfam09458	H-type lectin domain	1	
pfam09474	Type III secretion system YscX (type_III_YscX)	1	
pfam09479	Listeria-Bacteroides repeat domain (List_Bact_rpt)	2	
pfam09481	CRISPR-associated protein Cse1 (CRISPR_cse1)	6	
pfam09485	CRISPR-associated protein Cse2 (CRISPR_cse2)	2	
pfam09489	Probable cobalt transporter subunit (CbtB)	2	
pfam09490	Probable cobalt transporter subunit (CbtA)	4	
pfam09491	AlwI restriction endonuclease	1	
pfam09492	Pectic acid lyase	2	
pfam09509	Protein of unknown function (Hypoth_ymh)	2	
pfam09516	CfrBI restriction endonuclease	2	
pfam09517	Eco29kI restriction endonuclease	3	
pfam09518	HindIII restriction endonuclease	1	
pfam09519	HindVP restriction endonuclease	2	
pfam09520	Type II restriction endonuclease, TdeIII	5	
pfam09522	R.Pab1 restriction endonuclease	1	
pfam09523	Protein of unknown function (DUF2390)	5	
pfam09527	Putative F0F1-ATPase subunit Ca2+/Mg2+ transporter	5	
pfam09529	Integral membrane protein (intg_mem_TP0381)	2	
pfam09538	Protein of unknown function (FYDLN_acid)	3	
pfam09545	AccI restriction endonuclease	2	
pfam09549	Bpu10I restriction endonuclease	2	
pfam09556	HaeIII restriction endonuclease	3	
pfam09565	NgoFVII restriction endonuclease	8	
pfam09566	SacI restriction endonuclease	2	
pfam09568	MjaI restriction endonuclease	2	
pfam09572	XamI restriction endonuclease	4	
pfam09579	Sporulation protein YtfJ (Spore_YtfJ)	1	
pfam09585	Conserved hypothetical protein (Lin0512_fam)	1	
pfam09587	Bacterial capsule synthesis protein PGA_cap	4	
pfam09588	YqaJ-like viral recombinase domain	2	
pfam09607	Brinker DNA-binding domain	1	
pfam09608	Putative transmembrane protein (Alph_Pro_TM)	3	
pfam09609	CRISPR-associated protein, GSU0054 family (Cas_GSU0054)	6	
pfam09617	CRISPR-associated protein GSU0053 (Cas_GSU0053)	13	
pfam09623	CRISPR-associated protein NE0113 (Cas_NE0113)	1	
pfam09630	Domain of unknown function (DUF2024)	2	
pfam09655	Conserved nitrate reductase-associated protein (Nitr_red_assoc)	1	
pfam09656	Putative transmembrane protein (PGPGW)	1	
pfam09670	CRISPR-associated protein (Cas_Cas02710)	3	
pfam09673	Type-F conjugative transfer system pilin assembly protein	3	
pfam09674	Protein of unknown function (DUF2400)	1	
pfam09676	Type IV conjugative transfer system lipoprotein (TraV)	2	
pfam09678	Cytochrome c oxidase caa3 assembly factor (Caa3_CtaG)	8	
pfam09694	Bacterial protein of unknown function (Gcw_chp)	2	
pfam09697	Protein of unknown function (Porph_ging)	3	
pfam09699	Doubled CXXCH motif (Paired_CXXCH_1)	1	
pfam09700	CRISPR-associated protein (Cas_Cmr3)	11	
pfam09701	CRISPR-associated protein (Cas_Cmr5)	7	
pfam09704	CRISPR-associated protein (Cas_Cas5)	12	
pfam09707	CRISPR-associated protein (Cas_Cas2CT1978)	4	
pfam09709	CRISPR-associated protein (Cas_Csd1)	1	
pfam09712	Poly(R)-hydroxyalkanoic acid synthase subunit (PHA_synth_III_E)	1	
pfam09722	Protein of unknown function (DUF2384)	5	
pfam09723	Zinc ribbon domain	6	
pfam09754	PAC2 family	7	
pfam09818	Predicted ATPase of the ABC class	1	
pfam09820	Predicted AAA-ATPase	42	
pfam09822	ABC-type uncharacterized transport system	10	
pfam09826	Beta propeller domain	4	
pfam09827	CRISPR associated protein Cas2	25	
pfam09830	ATP adenylyltransferase	1	
pfam09835	Uncharacterized protein conserved in bacteria (DUF2062)	7	
pfam09836	Putative DNA-binding domain	3	
pfam09837	Uncharacterized protein conserved in bacteria (DUF2064)	9	
pfam09838	Uncharacterized protein conserved in bacteria (DUF2065)	3	
pfam09839	Uncharacterized protein conserved in bacteria (DUF2066)	4	
pfam09842	Predicted membrane protein (DUF2069)	1	
pfam09843	Predicted membrane protein (DUF2070)	2	
pfam09845	Zn-ribbon containing protein	1	
pfam09848	Uncharacterized conserved protein (DUF2075)	2	
pfam09851	Short C-terminal domain	2	
pfam09852	Predicted membrane protein (DUF2079)	3	
pfam09858	Predicted membrane protein (DUF2085)	1	
pfam09861	Domain of unknown function (DUF2088)	8	
pfam09863	Uncharacterized protein conserved in bacteria (DUF2090)	2	
pfam09866	Uncharacterized protein conserved in bacteria (DUF2093)	1	
pfam09876	Predicted metal-binding protein (DUF2103)	2	
pfam09898	Uncharacterized protein conserved in bacteria (DUF2125)	3	
pfam09903	Uncharacterized protein conserved in bacteria (DUF2130)	1	
pfam09907	HigB_toxin, RelE-like toxic component of a toxin-antitoxin system	4	
pfam09923	Uncharacterized protein conserved in bacteria (DUF2155)	3	
pfam09924	Uncharacterised conserved protein (DUF2156)	3	
pfam09925	Predicted membrane protein (DUF2157)	1	
pfam09928	Predicted small integral membrane protein (DUF2160)	2	
pfam09929	Putative PD-(D/E)XK phosphodiesterase (DUF2161)	1	
pfam09931	Uncharacterized conserved protein (DUF2163)	1	
pfam09945	Predicted membrane protein (DUF2177)	2	
pfam09948	Predicted metal-binding integral membrane protein (DUF2182)	1	
pfam09950	Uncharacterized protein conserved in bacteria (DUF2184)	9	
pfam09954	Uncharacterized protein conserved in bacteria (DUF2188)	2	
pfam09957	Bacterial antitoxin of type II TA system, VapB	9	
pfam09967	VWA-like domain (DUF2201)	1	
pfam09969	Uncharacterized conserved protein (DUF2203)	3	
pfam09972	Predicted membrane protein (DUF2207)	2	
pfam09976	Tetratricopeptide repeat-like domain	9	
pfam09979	Uncharacterized protein conserved in bacteria (DUF2213)	7	
pfam09980	Predicted membrane protein (DUF2214)	2	
pfam09982	Uncharacterized protein conserved in bacteria (DUF2219)	1	
pfam09983	Uncharacterized protein conserved in bacteria C-term(DUF2220)	1	
pfam09986	Uncharacterized protein conserved in bacteria (DUF2225)	1	
pfam09991	Predicted membrane protein (DUF2232)	4	
pfam09992	Phosphodiester glycosidase	1	
pfam09995	Uncharacterized protein conserved in bacteria (DUF2236)	1	
pfam09996	Uncharacterized protein conserved in bacteria (DUF2237)	3	
pfam10003	Integral membrane protein (DUF2244)	1	
pfam10016	Predicted secreted protein (DUF2259)	1	
pfam10017	Histidine-specific methyltransferase, SAM-dependent	5	
pfam10023	Putative aminopeptidase	3	
pfam10027	Predicted integral membrane protein (DUF2269)	1	
pfam10048	Predicted integral membrane protein (DUF2282)	4	
pfam10049	Protein of unknown function (DUF2283)	3	
pfam10053	Uncharacterized conserved protein (DUF2290)	2	
pfam10060	Uncharacterized membrane protein (DUF2298)	1	
pfam10061	Uncharacterized conserved protein (DUF2299)	1	
pfam10063	Uncharacterized integral membrane protein (DUF2301)	1	
pfam10067	Predicted membrane protein (DUF2306)	3	
pfam10070	Uncharacterized protein conserved in bacteria (DUF2309)	1	
pfam10073	Uncharacterized protein conserved in bacteria (DUF2312)	4	
pfam10076	Uncharacterised protein conserved in bacteria (DUF2313)	1	
pfam10079	Bacillithiol biosynthesis BshC	1	
pfam10081	Alpha/beta-hydrolase family	1	
pfam10082	Putative beta-barrel porin 2	1	
pfam10088	Uncharacterised protein conserved in bacteria (DUF2326)	1	
pfam10094	Uncharacterized protein conserved in bacteria (DUF2332)	1	
pfam10095	Uncharacterized protein conserved in bacteria (DUF2333)	4	
pfam10097	Predicted membrane protein (DUF2335)	3	
pfam10105	Uncharacterized protein conserved in bacteria (DUF2344)	1	
pfam10108	Predicted 3'-5' exonuclease related to the exonuclease domain of PolB	3	
pfam10109	Phage tail assembly chaperone proteins, E, or 41 or 14	1	
pfam10110	Membrane domain of glycerophosphoryl diester phosphodiesterase	1	
pfam10111	Glycosyltransferase like family 2	2	
pfam10117	McrBC 5-methylcytosine restriction system component	8	
pfam10120	Thiamine-phosphate synthase	2	
pfam10123	Mu-like prophage I protein	2	
pfam10124	Mu-like prophage major head subunit gpT	1	
pfam10128	Glucose-6-phosphate dehydrogenase subunit	1	
pfam10134	Replication initiator protein A	5	
pfam10135	Rod binding protein	2	
pfam10137	Predicted nucleotide-binding protein containing TIR-like domain	1	
pfam10139	Putative bacterial virulence factor	3	
pfam10143	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	4	
pfam10145	Phage-related minor tail protein	5	
pfam10150	Ribonuclease E/G family	17	
pfam10152	Predicted coiled-coil domain-containing protein (DUF2360)	1	
pfam10204	Dual oxidase maturation factor	2	
pfam10216	CO2 hydration protein (ChpXY)	1	
pfam10241	Uncharacterized conserved protein	2	
pfam10262	Rdx family	3	
pfam10263	SprT-like family	2	
pfam10276	Zinc-finger domain	5	
pfam10282	Lactonase, 7-bladed beta-propeller	6	
pfam10294	Lysine methyltransferase	1	
pfam10335	Putative nucleotidyltransferase substrate binding domain	4	
pfam10364	Putative capsular polysaccharide synthesis protein	7	
pfam10369	Small subunit of acetolactate synthase	15	
pfam10370	Domain of unknown function (DUF2437)	1	
pfam10385	RNA polymerase beta subunit external 1 domain	13	
pfam10387	Protein of unknown function (DUF2442)	3	
