Pfam ID	Pfam Name	Gene Count (assembled)	
pfam14281	PD-(D/E)XK nuclease superfamily	1	
pfam14282	FlxA-like protein	1	
pfam14289	Domain of unknown function (DUF4369)	2	
pfam14292	SusE outer membrane protein	2	
pfam14295	PAN domain	3	
pfam14302	Domain of unknown function (DUF4377)	1	
pfam14306	PUA-like domain	2	
pfam14307	Glycosyltransferase WbsX	1	
pfam14310	Fibronectin type III-like domain	1	
pfam14312	FG-GAP repeat	7	
pfam14316	Domain of unknown function (DUF4381)	2	
pfam14317	YcxB-like protein	1	
pfam14319	Transposase zinc-binding domain	2	
pfam14321	Domain of unknown function (DUF4382)	2	
pfam14322	Starch-binding associating with outer membrane	4	
pfam14329	Domain of unknown function (DUF4386)	6	
pfam14331	ImcF-related N-terminal domain	1	
pfam14332	Domain of unknown function (DUF4388)	1	
pfam14335	Domain of unknown function (DUF4391)	1	
pfam14338	Mrr N-terminal domain	1	
pfam14339	Domain of unknown function (DUF4394)	1	
pfam14340	Domain of unknown function (DUF4395)	1	
pfam14345	GDYXXLXY protein	2	
pfam14346	Domain of unknown function (DUF4398)	1	
pfam14348	Domain of unknown function (DUF4400)	1	
pfam14349	Motility related/secretion protein	3	
pfam14352	Domain of unknown function (DUF4402)	4	
pfam14355	Abortive infection C-terminus	1	
pfam14357	Domain of unknown function (DUF4404)	1	
pfam14358	Domain of unknown function (DUF4405)	2	
pfam14367	Domain of unknown function (DUF4411)	1	
pfam14376	Haem-binding domain	1	
pfam14384	BrnA antitoxin of type II toxin-antitoxin system	2	
pfam14390	Putative PD-(D/E)XK family member, (DUF4420)	1	
pfam14400	Inactive transglutaminase fused to 7 transmembrane helices	1	
pfam14401	RimK-like ATPgrasp N-terminal domain	2	
pfam14402	7 transmembrane helices usually fused to an inactive transglutaminase	1	
pfam14415	Domain of unknown function (DUF4424)	1	
pfam14446	Prokaryotic RING finger family 1	1	
pfam14450	Cell division protein FtsA	9	
pfam14451	Mut7-C ubiquitin	1	
pfam14461	Prokaryotic E2 family B	1	
pfam14464	Prokaryotic homologs of the JAB domain	2	
pfam14486	Domain of unknown function (DUF4432)	2	
pfam14489	QueF-like protein	2	
pfam14492	Elongation Factor G, domain II	9	
pfam14493	Helix-turn-helix domain	1	
pfam14508	Glycosyl-hydrolase 97 N-terminal	4	
pfam14509	Glycosyl-hydrolase 97 C-terminal, oligomerisation	1	
pfam14520	Helix-hairpin-helix domain	12	
pfam14522	Cytochrome c7 and related cytochrome c	3	
pfam14524	Wzt C-terminal domain	2	
pfam14525	AraC-binding-like domain	2	
pfam14529	Endonuclease-reverse transcriptase	1	
pfam14532	Sigma-54 interaction domain	2	
pfam14534	Domain of unknown function (DUF4440)	5	
pfam14535	AMP-binding enzyme C-terminal domain	2	
pfam14537	Cytochrome c3	2	
pfam14542	GCN5-related N-acetyl-transferase	3	
pfam14552	Tautomerase enzyme	1	
pfam14559	Tetratricopeptide repeat	16	
pfam14561	Tetratricopeptide repeat	1	
pfam14572	Phosphoribosyl synthetase-associated domain	2	
pfam14574	Domain of unknown function (DUF4445)	2	
pfam14579	Helix-hairpin-helix motif	12	
pfam14581	SseB protein C-terminal domain	1	
pfam14588	YjgF/chorismate_mutase-like, putative endoribonuclease	4	
pfam14592	Chondroitinase B	1	
pfam14595	Thioredoxin	2	
pfam14602	Hexapeptide repeat of succinyl-transferase	11	
pfam14606	GDSL-like Lipase/Acylhydrolase family	1	
pfam14607	N-terminus of Esterase_SGNH_hydro-type	2	
pfam14622	Ribonuclease-III-like	6	
pfam14631	Fanconi anaemia protein FancD2 nuclease	1	
pfam14659	Phage integrase, N-terminal SAM-like domain	4	
pfam14667	Polysaccharide biosynthesis C-terminal domain	5	
pfam14681	Uracil phosphoribosyltransferase	4	
pfam14684	Tricorn protease C1 domain	5	
pfam14685	Tricorn protease PDZ domain	2	
pfam14691	Dihydroprymidine dehydrogenase domain II, 4Fe-4S cluster	7	
pfam14693	Ribosomal protein TL5, C-terminal domain	4	
pfam14696	Hydroxyphenylpyruvate dioxygenase, HPPD, N-terminal	5	
pfam14697	4Fe-4S dicluster domain	1	
pfam14698	Argininosuccinate lyase C-terminal	8	
pfam14706	Transposase DNA-binding	1	
pfam14714	KH-domain-like of EngA bacterial GTPase enzymes, C-terminal	2	
pfam14715	N-terminal domain of cytochrome oxidase-cbb3, FixP	2	
pfam14720	NiFe/NiFeSe hydrogenase small subunit C-terminal	1	
pfam14748	Pyrroline-5-carboxylate reductase dimerisation	5	
pfam14759	Reductase C-terminal	5	
pfam14760	Rnk N-terminus	1	
pfam14765	Polyketide synthase dehydratase	1	
pfam14771	Domain of unknown function (DUF4476)	2	
pfam14803	Nudix N-terminal	2	
pfam14804	Jag N-terminus	1	
pfam14805	Tetrahydrodipicolinate N-succinyltransferase N-terminal	2	
pfam14815	NUDIX domain	5	
pfam14833	NAD-binding of NADP-dependent 3-hydroxyisobutyrate dehydrogenase	13	
pfam14841	FliG middle domain	8	
pfam14842	FliG N-terminal domain	8	
pfam14849	YidC periplasmic domain	8	
pfam14850	DNA-binding domain of Proline dehydrogenase	2	
pfam14864	Alkyl sulfatase C-terminal	1	
pfam14870	Photosynthesis system II assembly factor YCF48	1	
pfam14897	EpsG family	1	
pfam14902	Domain of unknown function (DUF4494)	1	
pfam14903	WG containing repeat	9	
pfam14905	Outer membrane protein beta-barrel family	17	
pfam14907	Uncharacterised nucleotidyltransferase	2	
pfam14938	Soluble NSF attachment protein, SNAP	1	
pfam15071	Transmembrane family 220, helix	1	
pfam15515	MvaI/BcnI restriction endonuclease family	1	
pfam15519	linker between RRM2 and RRM3 domains in RBM39 protein	1	
pfam15607	Bacterial toxin 44	1	
pfam15616	TerY-C metal binding domain	1	
pfam15637	HNH/Endo VII superfamily nuclease toxin with a HHH motif	1	
